Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Access Type,Source,EID
"Castrillon, O., Sarache, W., Giraldo, J.","16174200200;36135952500;36135233000;","Job shop methodology based on an ant colony [Metodologia job shop basada en una colonia de hormigas]",2009,"DYNA (Colombia)","76","159",,"177","184",,6,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953858378&partnerID=40&md5=998a30405b926bacc063e4656af9b2c6",Article,"Final",,Scopus,2-s2.0-77953858378
"Rojas, H., Murcia, J., Borda, G., Reyes, P., Rojas, N.","23025604300;23025960700;23481264300;7102414114;56116383200;","Acrolein and crotonaldehyde hydrogenation on Ir-supported catalysts [Hidrogenación de acroleína y crotonaldehído sobre catalizadores de Ir soportado]",2009,"DYNA (Colombia)","76","159",,"125","134",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953848278&partnerID=40&md5=ecc695cd9a3f5c52f48df5471ed1d0c9",Article,"Final",,Scopus,2-s2.0-77953848278
"Castro, M.A., Herrera, F.","56116378300;57208464129;","Finding fuzzy identification system parameters using a new dynamic migration period-based distributed genetic algorithm [Determinando los parámetros de un sistema de identificación difusa usando un nuevo algoritmo genético distribuido basado en periodo migratorio dinámico]",2009,"DYNA (Colombia)","76","159",,"77","83",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953847977&partnerID=40&md5=9c32550d9231d102595123f52beac087",Article,"Final",,Scopus,2-s2.0-77953847977
"Pulgarín-Giraldo, J., Acosta-Medina, C., Castellanos-Domínguez, G.","57193384347;35758516900;25640642900;","Multiscale analysis by means of discrete mollification for ECG noise reduction [Análisis multiescala por molificación discreta para la reducción de ruido en señales ECG]",2009,"DYNA (Colombia)","76","159",,"185","191",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953842318&partnerID=40&md5=cf794582a11272a5654907c6e2a62d0a",Article,"Final",,Scopus,2-s2.0-77953842318
"Agudelo, J., Gutiérrez, E., Benjumea, P.","8693204200;8205001900;23097203200;","Experimental combustion analysis of a hsdi diesel engine fuelled with palm oil biodiesel-diesel fuel blends [Análisis experimental de la combustion de un motor diesel de automoción operando con mezclas diesel-biodiesel de palma]",2009,"DYNA (Colombia)","76","159",,"103","113",,9,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953829114&partnerID=40&md5=b7b584d2a1752097050254bdcc94f3e5",Article,"Final",,Scopus,2-s2.0-77953829114
"Muñoz Sierra, J.D., Camargo Trillos, D.A., Gallego Suárez, D.","57204089064;49860915600;23003871400;","Response surface methodology aplication in a CO<inf>2</inf> absorption process from biogas into an alkaline solution [Aplicación de la metodología de superficie de respuesta en un proceso de absorción del CO<inf>2</inf> de un biogás en una solución alcalina]",2009,"DYNA (Colombia)","76","159",,"135","144",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953806338&partnerID=40&md5=d2482086c651ef96feaa699659a2e63d",Article,"Final",,Scopus,2-s2.0-77953806338
"Peña, D., Fontalvo, P., Estupiñan, H., Niño, D., Vesga, W.","24278943600;36132954900;24278454000;56116364000;36133842000;","Experimental evaluation of corrosion resistance of an AISI - SAE 4140 steel implanted with nitrogen ions [Evaluación experimental de la resistencia a la corrosión de un acero AISI-SAE 4140 implantado con iones de nitrógeno]",2009,"DYNA (Colombia)","76","159",,"43","52",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953802101&partnerID=40&md5=4b5fff94312453a213eaa5fc6e39d243",Article,"Final",,Scopus,2-s2.0-77953802101
"Valencia, O., Bernal, A., Ospina, S.","36133942800;7006612066;36133750500;","Information system for the management and operation of the electrical distribution networks inspection regarding low, medium and high voltage in EPSA company [Sistema de informacion para la gestion y manejo de los procesos de inspeccion de redes de distribucion electrica de baja, media y alta tension de la empresa del pacifico EPSA]",2009,"DYNA (Colombia)","76","159",,"217","226",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953800517&partnerID=40&md5=900da871487386d0901c80291bdb9e85",Article,"Final",,Scopus,2-s2.0-77953800517
"Aristizabal-Ochoa, J.D.","7003629634;","Stability and second-order analysis of Timoshenko beam-column structures with semirigid conections: Slope-deflection method [Estabilidad y análisis de segundo orden de estructuras de vigas y columnas de Timoshenko con conexiones semirrígidas: Método pendiente-deflexión]",2009,"DYNA (Colombia)","76","159",,"7","21",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953776187&partnerID=40&md5=c66b96663299aaaf1fe53f5c4e29b53a",Article,"Final",,Scopus,2-s2.0-77953776187
"Marriaga, N.","44461670700;","Performance indicators of bioethanol distillation [Indicadores de desempeño de la destilación de bioetanol]",2009,"DYNA (Colombia)","76","159",,"85","92",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953775146&partnerID=40&md5=0d3219d37ccaadadc2261df58ac6dfbd",Article,"Final",,Scopus,2-s2.0-77953775146
"Luna, G., Villada, H., Velasco, R.","36133637700;16040915900;16040785500;","Fique ́s fiber reinforced thermoplastic starch of cassava: Preliminary [Almidón termoplástico de yuca reforzado con fibra de fique: Preliminares]",2009,"DYNA (Colombia)","76","159",,"145","151",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953773179&partnerID=40&md5=64d6428dd904f42448006ac5cdda3bc6",Article,"Final",,Scopus,2-s2.0-77953773179
"Moreno, J., Ovalle, D.","54791324300;25642943700;","Support model for electricity trade using fuzzy logic and machine learning [Modelo de apoyo a la comercialización de electricidad usando lógica difusa y aprendizaje de máquina]",2009,"DYNA (Colombia)","76","159",,"67","76",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953771751&partnerID=40&md5=bcee3c8f65a31537b1fa2adf5df9984b",Article,"Final",,Scopus,2-s2.0-77953771751
"Parra, E.R., Rojas, J.C.R., Morales, A.F.S., Peña, D.C., Órtiz, F.A.P.","7007088903;36133786400;56116331300;56116355200;36133546900;","On the application of digital signal for studying optical emission spectroscopy [Aplicación del procesamiento digital de señales al estudio de espectros ópticos de emisión]",2009,"DYNA (Colombia)","76","159",,"205","215",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953766265&partnerID=40&md5=dd2d13f4fe37b6cd927691931d6014e5",Article,"Final",,Scopus,2-s2.0-77953766265
"de la Cruz, C.J., Turmo, J., Gettu, R., BarragáN, B., Ramos, G.","12795915900;9237960000;7004531840;6602554954;7006585196;","Beam shear test of structural self-compacting concrete [Ensayos a cortante de vigas de hormigón estructural autocompactable]",2009,"DYNA (Colombia)","76","159",,"35","41",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953762021&partnerID=40&md5=c512078cbc4bb305e4f155eb49c44cc1",Article,"Final",,Scopus,2-s2.0-77953762021
"Fernandez, J.","56300441900;","Methodology for building an automated workflow system geared towards consumer goods and services companies [Metodología para la construcción de un sistema de flujos de trabajo automatizado (workflow) para empresas de bienes y servicios]",2009,"DYNA (Colombia)","76","159",,"227","236",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953756764&partnerID=40&md5=a5836cddd1d5f8c30ab474144510d078",Article,"Final",,Scopus,2-s2.0-77953756764
"Peña, C., Arango, R.","56903870800;6602569808;","Evaluation of ethanol production using recombinant strains of Saccharomyces cerevisiae from sugar cane molasses [Evaluación de la producción de etanol utilizando cepas recombinantes de Saccharomyces cerevisiae a partir de melaza de caña de azúcar]",2009,"DYNA (Colombia)","76","159",,"153","161",,5,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953755176&partnerID=40&md5=3582b8cafc7080a3db896b792fa05099",Article,"Final",,Scopus,2-s2.0-77953755176
"Ciro-Velásquez, H.J., González, C., García, E.","6506187659;57193628990;56116342800;","Numerical simulation of thermal sterilization process of foods using control volumes: Cylindrical aproximation [Modelación numérica de procesos de esterilización térmica de alimentos usando volumenes de control: Aproximación cilíndrica]",2009,"DYNA (Colombia)","76","159",,"115","124",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953750739&partnerID=40&md5=94a2add45d3381e46ede7693106980d2",Article,"Final",,Scopus,2-s2.0-77953750739
"López, D., Tschiptschin, A.P., Falleiros, N.A.","23065780700;7004251372;6508108088;","Erosion-corrosion synergism of an AISI 410 martensitic stainless steel [Sinergismo erosión-corrosión en un acero inoxidable martensítico AISI 410]",2009,"DYNA (Colombia)","76","159",,"53","60",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953750316&partnerID=40&md5=97d366c4560c678a0b6fa1862e3c3a4d",Article,"Final",,Scopus,2-s2.0-77953750316
"Restrepo, A.M., Cortés, M., Rojano, B.","20436615600;36129294000;16644012000;","Shelf life of strawberry (Fragaria ananassa Duch.) fortified with Vitamin E [Determinación de la vida útil de fresa (Fragaria ananassa Duch.) fortificada con Vitamina E]",2009,"DYNA (Colombia)","76","159",,"163","175",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953749917&partnerID=40&md5=ad63f16767d25c5cd403ed8ecce8f646",Article,"Final",,Scopus,2-s2.0-77953749917
"Zapata, C., Tamayo, P.","23399035200;36134150700;","Use case diagram generation from naural or controlled language: A critical review [Generación del diagrama de casos de uso a partir del lenguaje natural o controlado: Una revisión crítica]",2009,"DYNA (Colombia)","76","159",,"193","203",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953747084&partnerID=40&md5=d1ac27c2dd062a4ad1362b944e515cab",Review,"Final",,Scopus,2-s2.0-77953747084
"Gaviria, C.A., Gómez, D., Thomson, P.","36777848400;24514250700;7102217219;","Evaluation of the integrity of deep foundations: Analysis and in situ verification [Evaluación de la integridad de cimentaciones profundas: Análisis y verificación in situ]",2009,"DYNA (Colombia)","76","159",,"23","33",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953738815&partnerID=40&md5=4928fabe4b13861fbf576af13812d107",Article,"Final",,Scopus,2-s2.0-77953738815
"Hernández, R.D., Saldarriaga, A.","56116338700;57190873452;","Management of the social responsibility of universities. School of engineering of Antioquia - EIA - Case [Gestión de la responsabilidad social universitaria. Caso: Escuela de ingeniería de Antioquia -EIA]",2009,"DYNA (Colombia)","76","159",,"237","248",,3,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953730722&partnerID=40&md5=a46e1e53461d9eeb1937a40a0c02e414",Article,"Final",,Scopus,2-s2.0-77953730722
"Gallego, J.","36133255600;","Technical progress and market power in the pharmaceutical industry [Progreso técnico y poder de mercado en la industria farmacéutica]",2009,"DYNA (Colombia)","76","159",,"93","102",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953729517&partnerID=40&md5=d77de47ed191b72c7c75f2db520e93ce",Article,"Final",,Scopus,2-s2.0-77953729517
"Salazar, J.C., Zapata, A.B.","55366859500;56116374800;","Analysis and design of experiments applied to simulation studies [Análisis y diseño de experimentos aplicados a estudios de simulación]",2009,"DYNA (Colombia)","76","159",,"249","257",,11,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953444899&partnerID=40&md5=54d434f5d4265c273c0b73604ba19591",Article,"Final",,Scopus,2-s2.0-77953444899
"Correa Espinal, A., Gómez Montoya, R.A.","35338702800;56116384000;","Information technologies in supply chain management [Tegnologías de la información en la cadena de suministro]",2009,"DYNA (Colombia)","76","157",,"37","48",,10,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-75449099315&partnerID=40&md5=c5127f22592ffd1fd49ad2770cf2c38d",Article,"Final",,Scopus,2-s2.0-75449099315
"Restrepo Gutiérrez, J.C., Restrepo Baena, O.J., Iván Tobón, J.","56116343700;28367902700;26650262800;","Evaluation of white cement coloured with ultramarine blue pigment [Evaluación del desempeño mecánico del cemento blanco coloreado con pigmento azul ultramar]",2009,"DYNA (Colombia)","76","157",,"225","231",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-75349106225&partnerID=40&md5=bf7ff5f466ab03e6b373f66b5b5f3659",Article,"Final",,Scopus,2-s2.0-75349106225
"Correa, T., Tiab, D., Restrepo, D.P.","35336546900;7005400134;28367919800;","Evaluation of solvents efficiency in condensate banking removal [Evaluacion de la eficiencia de solventes en la remocion del banco de condensado]",2009,"DYNA (Colombia)","76","157",,"163","171",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-75349106077&partnerID=40&md5=ee72d8c3abf74c179730b97cdaad809e",Article,"Final",,Scopus,2-s2.0-75349106077
"Arias, M., Aguirre, A., Angarita, M., Montoya, C., Restrepo, J.","25642410700;35336108800;57191365863;35337366800;41361792600;","Engineering aspects of the in vitro plant cell culture for the production of secondary metabolites [Aspectos ingenieriles del cultivo in vitro de células vegetales para la producción de metabolitos secundarios]",2009,"DYNA (Colombia)","76","157",,"109","121",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-75349101576&partnerID=40&md5=f14c5d198b478345cefcf0cb198e51ab",Article,"Final",,Scopus,2-s2.0-75349101576
"Jiménez Builes, J.A., Ovalle Carranza, D.A., Branch Bedoya, J.W.","56394699100;26430052300;55366608100;","Conceptualization and analysis of a pedagogical multi-agent system using MAS-commonKADS methodology [Conceptualización y análisis de un sistema multi-agente pedagógico utilizando la metodología MAS-commonKADS]",2009,"DYNA (Colombia)","76","158",,"229","239",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-75349099736&partnerID=40&md5=f2c7338011e95cd043b092e27f8ab0ca",Article,"Final",,Scopus,2-s2.0-75349099736
"Osorio, J.A., Tinoco, I.F., Ciro, H.J.","55811295500;12785846200;26654089300;","Ammonia: A review of concentration and emission models in livestock structures [Amonio: Revisión acerca de los modelos de concentración y emisión en estructuras para animales]",2009,"DYNA (Colombia)","76","158",,"89","99",,13,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-75349096480&partnerID=40&md5=8bd8a9409104b07a74e6fa578e2d173a",Article,"Final",,Scopus,2-s2.0-75349096480
